"D.sum"	"S.sum"	"Total"	"NrmD"	"NrmS"
"Roj.3"	6725	5929	12654	0.531452505136716	0.468547494863284
"Roj.4"	20769	18075	38844	0.534677170219339	0.465322829780661
"Roj.5"	31968	28118	60086	0.532037413041307	0.467962586958693
"Roj.6"	31305	27633	58938	0.531151379415657	0.468848620584343
"Roj.7"	29644	26010	55654	0.532648147482661	0.467351852517339
"Roj.8"	33863	29777	63640	0.532102451288498	0.467897548711502
"SHP.1"	17559	16093	33652	0.521781766314038	0.478218233685962
"SHP.2"	36006	30875	66881	0.538359175251566	0.461640824748434
"SHP.3"	34462	31014	65476	0.526330258415297	0.473669741584703
"SHP.4"	35240	31242	66482	0.530068289160976	0.469931710839024
"SHP.5"	30876	28395	59271	0.520929290884244	0.479070709115756
"SHP.6"	37687	29616	67303	0.559960180081126	0.440039819918874
"SHP.7"	35853	31186	67039	0.534808096779487	0.465191903220513
"SHP.8"	35722	31179	66901	0.533953154661365	0.466046845338635
"SLK.7"	38568	32940	71508	0.539352240308777	0.460647759691223
"SPA.2"	36796	31451	68247	0.539159230442364	0.460840769557636
"SPA.5"	36875	32236	69111	0.53356195106423	0.46643804893577
"SWN.1"	14079	13581	27660	0.509002169197397	0.490997830802603
"SWN.3"	34667	30805	65472	0.529493523949169	0.470506476050831
"Saf.1"	31704	27940	59644	0.531553886392596	0.468446113607404
"Saf.2"	31578	29381	60959	0.518020308732099	0.481979691267901
"Saf.3"	25024	23347	48371	0.517334766699055	0.482665233300945
"Saf.4"	19905	18757	38662	0.514846619419585	0.485153380580415
"Saf.5"	27808	26615	54423	0.510960439520056	0.489039560479944
"Saf.6"	28588	26529	55117	0.518678447665874	0.481321552334126
"Saf.7"	28794	27120	55914	0.514969417319455	0.485030582680545
"Saf.8"	29274	27542	56816	0.515242185299916	0.484757814700084
"Sar15"	27676	2089	29765	0.9298168990425	0.0701831009575004
"Sar20"	34549	741	35290	0.979002550297535	0.0209974497024653
"Sar24"	35647	1318	36965	0.964344650344921	0.0356553496550791
"Sar2"	35937	1298	37235	0.965140324963072	0.0348596750369276
"Sig11"	35269	621	35890	0.982697130119811	0.0173028698801895
"Sig2"	39291	5182	44473	0.88347986418726	0.11652013581274
"Sig3"	35066	2504	37570	0.933351077987756	0.0666489220122438
"Sig7"	33647	1814	35461	0.948845210230958	0.051154789769042
"THE.3"	37534	32208	69742	0.5381835909495	0.4618164090505
"THE.8"	36304	31751	68055	0.533450885313349	0.466549114686651
"Tah.1"	9826	5029	14855	0.661460787613598	0.338539212386402
"Tah.2"	36214	29509	65723	0.551009540039256	0.448990459960744
"Tah.3"	29488	26617	56105	0.52558595490598	0.47441404509402
"Tah.4"	9353	7012	16365	0.571524595172625	0.428475404827376
"Tah.5"	28672	26663	55335	0.518153067678684	0.481846932321316
"Tah.6"	22640	19288	41928	0.539973287540546	0.460026712459454
"Tah.7"	30048	27651	57699	0.520771590495502	0.479228409504497
"Tah.8"	30117	27613	57730	0.521687164385935	0.478312835614065
"Tek.10"	32010	5293	37303	0.858107926976383	0.141892073023617
"Tek.12"	31148	409	31557	0.98703932566467	0.0129606743353297
"Tek.1"	32238	2544	34782	0.926858720027601	0.0731412799723995
"Tek.2"	30991	763	31754	0.975971531145682	0.0240284688543176
"Tek.3"	32001	792	32793	0.975848504253957	0.0241514957460434
"Tek.4"	29604	1467	31071	0.952785555662837	0.0472144443371633
"Tek.5"	31568	1662	33230	0.949984953355402	0.0500150466445983
"Tek.6"	33331	997	34328	0.970956653460732	0.0290433465392682
"Tek.7"	29713	414	30127	0.986258173731205	0.0137418262687954
"Tek.8"	30367	411	30778	0.986646305802846	0.0133536941971538
"Tek9.2"	33185	501	33686	0.985127352609393	0.0148726473906074
"Tlo.1"	13076	8668	21744	0.601361295069904	0.398638704930096
"Tlo.2"	27324	24491	51815	0.527337643539516	0.472662356460484
"Tlo.3"	39215	32927	72142	0.543580715810485	0.456419284189515
"Tlo.4"	22158	20294	42452	0.521954207104494	0.478045792895506
"Tlo.5"	26903	24708	51611	0.52126484664122	0.47873515335878
"Tlo.6"	35805	31452	67257	0.532360943842277	0.467639056157723
"Tlo.7"	29931	27055	56986	0.525234268065841	0.474765731934159
"Tlo.8"	29096	26581	55677	0.522585627817591	0.477414372182409
"UKR.99.081.2"	15652	14294	29946	0.522674146797569	0.477325853202431
"UKR.99.081"	13808	12712	26520	0.520663650075415	0.479336349924585
"UKR.99.137.2"	35121	31651	66772	0.525983945366321	0.474016054633679
"UKR.99.137"	35620	32123	67743	0.525810784878142	0.474189215121858
"URA.1"	36593	32123	68716	0.532525176087083	0.467474823912917
"URA.7"	40707	33915	74622	0.545509367210742	0.454490632789258
"USDA4006.2"	30982	28625	59607	0.519771167815861	0.480228832184139
"USDA4006"	32086	29773	61859	0.518695743545806	0.481304256454194
"Uni14"	35500	2622	38122	0.931220817375794	0.0687791826242065
"Uni8"	33738	3324	37062	0.910312449409098	0.0896875505909017
"Vej.2"	30392	27162	57554	0.528060603954547	0.471939396045453
"Vej.3"	39181	32648	71829	0.545476061200908	0.454523938799092
"Vej.4"	27114	24179	51293	0.52861014173474	0.47138985826526
"Vej.5"	27954	25494	53448	0.523013022002694	0.476986977997306
"Vej.6"	29427	26745	56172	0.523873104037599	0.476126895962401
"Vej.7"	29724	27757	57481	0.517110001565735	0.482889998434265
"Vej.8"	27861	25566	53427	0.521477904430344	0.478522095569656
"Vil.1"	8694	7796	16490	0.527228623408126	0.472771376591874
"Vil.2"	16080	13758	29838	0.538910114618942	0.461089885381058
"Vil.3"	26008	22294	48302	0.538445613018094	0.461554386981905
"Vil.4"	14376	13275	27651	0.519908864055549	0.48009113594445
"Vil.5"	26788	23434	50222	0.533391740671419	0.466608259328581
"Vil.6"	28180	24287	52467	0.537099510168296	0.462900489831704
"Vil.7"	29931	26199	56130	0.533244254409407	0.466755745590593
"Vil.8"	26946	23947	50893	0.529463776943784	0.470536223056216
"WAG.8"	42014	34674	76688	0.547856248696015	0.452143751303985
"WLE.1"	35531	31424	66955	0.530669852886267	0.469330147113733
"WLE2.2"	32156	2265	34421	0.934197147090439	0.065802852909561
"WLW.2"	34658	29987	64645	0.536128084151907	0.463871915848093
"WOL1.4"	38277	33052	71329	0.536626056723072	0.463373943276928
"WOL1.8"	38054	32978	71032	0.535730375042235	0.464269624957766
"WTP.1"	39418	34239	73657	0.535156196967023	0.464843803032977
"WTP.8"	36545	32700	69245	0.527763737453968	0.472236262546032
"WYC1.1"	12368	11538	23906	0.517359658663097	0.482640341336903
"WYC1.2"	36020	31055	67075	0.537010808796124	0.462989191203876
"WYC1.3"	33451	30182	63633	0.525686357707479	0.474313642292521
"WYC1.4"	34554	31176	65730	0.525696029210406	0.474303970789594
"WYC1.5"	35883	32414	68297	0.525396430297085	0.474603569702915
"WYC1.6"	39700	31149	70849	0.560346652740335	0.439653347259665
"WYC1.7"	36380	32611	68991	0.52731515704947	0.47268484295053
"WYC1.8"	36417	32094	68511	0.531549678153873	0.468450321846127
"WYC2.1"	35989	31560	67549	0.532783608935736	0.467216391064264
"WYC2.2"	37736	29479	67215	0.56142230156959	0.43857769843041
"WYC2.3"	36011	31515	67526	0.533290880549714	0.466709119450286
"WYC2.4"	11201	9012	20213	0.554148320387869	0.445851679612131
"WYC2.5"	15143	14016	29159	0.519325079735245	0.480674920264755
"WYC2.6"	38282	32861	71143	0.538099321085701	0.461900678914299
"WYC2.7"	26924	22965	49889	0.539678085349476	0.460321914650524
"WYC2.8"	35913	30170	66083	0.543452930405702	0.456547069594298
"YER.3"	38734	32205	70939	0.546018410183397	0.453981589816603
"YER.7"	40571	32075	72646	0.558475346199378	0.441524653800622
"YER.8"	37382	31605	68987	0.541870207430385	0.458129792569615
"Yas3"	35956	1067	37023	0.971180077249277	0.0288199227507225
"Yas4"	33196	766	33962	0.977445380130734	0.0225546198692657
